Count	Fit_Output	�..Protocol.Name	Sample.ID	Sample.Data.Type	AC50..uM.	CC.v2	Efficacy	Max.Resp	Structure	Activity.Rank	Metabolic.Stability..m.	Permeability..1e.6.cm.sec.	Solubility..ug.ml.	Drug.Name	Assay.Plate.ID	Supplier.ID	Supplier	Library	Log.AC50..M.	Row.Index	Ligand.Efficiency	Col.Index	Sample.Name	Alias	CC.v1	Tox.Flag	Target.ID	Fragments	Smiles.Can	Smiles.Unique	LEC	BEI	SEI	Data.Range	Inf.Activity	Hill.Coef	PValue	R2	AC50_2..uM.	Ncgc.Unique.ID	Log.AC50.2	Hill.Coef.2	Fraction	Sample.ID2	Tox21.ID	Zero.Activity	User.Flag	Max.Read1	Ic50	Max.Data	Min.Data	AUC	AUC.Fit	Cmpd.Plate.ID	Comment	Log.AC50.	Log.AC50..1	Inf.Activity.	Inf.Activity..1	Custom.1	Custom.2	NCGC.Unique.ID	Mapping.ID	Drug.ID	Assay.Name	Hash.Key.24.	MLSMR.Compound.Class	Primary.MOA	Origin	Solvent	Salt.Code	Purity	Purity.Rating	MW	PubChem.SID	CAS.	Gene.Symbol	Gene.ID	Tanimoto	Layer.Index	Curve.Class3	Data.Points	Ins.Date	Mask.No	Sar	Log.Dye.Conc	Report.Flag	Assay.Protocol.ID	Mask.Flags	Sample.Replicate	Plate.Replicate	Measure.Time	Replicate.IDs	Data.Mode	Assay.Outcome	Phenotype	Activity.Score	Confirmation.Flag	Control.Flag	Conc.ID	Experiment.Set	Team	Scientist	Data0	Data1	Data2	Data3	Data4	Data5	Data6	Data7	Data8	Data9	Data10	Data11	Data12	Data13	Data14	Data15	Data16	Data17	Data18	Data19	Data20	Data21	Data22	Data23	Data24	Lychi.L3	Lychi.L4	Sample.Data.ID
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00371014-01	Nluc100	6.513080099	2.2	49.79020367	40.08352192	CC[N]1C(=NC2=C1C(=CN=C2C#CC(C)(C)O)CO[C@H]3CCCNC3)C4=NON=C4N							4144	Tocris	2016_NPACT_01	-5.186213581	13		36	GSK 690693		2.2								3.778937322	38.10751329	52.79020367	0.6	0.007476721	0.962499346								3			799	40.08352192	1.97600863	68.30502017	67.81537097									8GP22S39AV7K	WONPMIMNXYCXKK		Alpha-1 antitrypsin	FkoyfvhrOZSIgzTbwd								425.4842	363677994	4144				0		7	58:08.0	0				105634	0 0 0 0 0 0 0	1	1	57:44.0								173749968	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	3.26225294	1.97600863	8.27513898	13.14167206	14.39451782	34.02523845	40.08352192																			8GGM1V5YH3P	8GP5GJZDYZAU	225956319
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00371028-01	Nluc100	23.10928024	2.1	172.0054376	155.4349744	CC1(C)CCC(C)(C)C2=C1C=CC(=C2)C#CC3=CC=C(C=C3)C(O)=O							4011	Tocris	2016_NPACT_01	-4.636213581	4		35	EC 23		2.1								12.396293	140.3613159	190.2524086	1.98874246	0.000182984	0.994426538								18.24697107			13.8	155.4349744	15.07365844	156.127753	156.0298193									8W7M81MJCU19	OQVLOWLEEHYBJH		Alpha-1 antitrypsin	FaJwgeNsrhDeLuCVUa		Retinoic acid receptor gamma Agonist						332.4355	363677998	4011				0		7	58:08.0	0				105634	0 0 0 0 0 0 0	1	1	57:44.0								173747189	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	15.13181026	18.56465211	15.07365844	16.39934357	27.35362686	42.66309846	155.4349744																			8W4M493LVQ7	8W7M81MJCU19	225956426
	1	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00371029-01	Active	23.10928024	2.2	60.68310991	51.10041901	CC1=C([N](N=C1C(=O)NCC2=CC=CN=C2)C3=CC=C(Cl)C=C3Cl)C4=CC=C(Cl)C=C4							4063	Tocris	2016_NPACT_01	-4.636213581	29		36	MJ 15		2.2								7.738630581	53.45212815	64.68845253	1.78848746	0.030189836	0.919384878								4.005342625			45.8	51.10041901	-2.35170914	43.17696085	44.2669186									QZDCHL32H5B7	PJEIKJFNEFJFLA		Alpha-1 antitrypsin	jloQrXKwWSObmAuCAu		Cannabinoid receptor Antagonist						471.766	363677999	4063				0		7	58:08.0	0				105634	0 0 0 0 0 0 0	1	1	57:44.0								173754896	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	-2.35170914	-0.13634465	4.16735333	14.24971025	4.51558914	13.59369501	51.10041901																			QZ7MCSWCHAD	QZDCHL32H5B7	225956392
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00371056-01	Nluc100	23.10928024	2.2	71.84471903	66.52288799	CN1C(=O)[C@H](NC(=O)NC2=CC=CC(=C2)C)\N=C(\C3=CC=CC=C3)C4=C1C=CC=C4							2767	Tocris	2016_NPACT_01	-4.636213581	12		21	"L-365,260"		2.2								6.273631368	59.56364008	83.34471903	1.713743691	0.00117686	0.985664567								11.5			29.3	66.52288799	6.95924791	84.23602959	84.51399233									AHPDJVXH7P59	KDFQABSFVYLGPM		Alpha-1 antitrypsin	magJEWmFnylxiDykCG		Cholecystokinin B receptor Antagonist						398.4571	363678010	2767				0		7	58:07.0	0				105634	0 0 0 0 0 0 0	1	1	57:44.0								173749555	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	10.02333172	13.23018251	6.95924791	14.48261174	13.88942535	23.58305764	66.52288799																			AH7K7WWTRWP	AHPDJVXH7P59	225955445
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00371073-01	Nluc100	10.32253631	-2.2	-45.23740737	-24.56559801	CCN(CC)CC1=CC=CC(=N1)/C=C/C2=N/C3=CC=C(F)C=C3C(=O)N2C4=CC=CC=C4Cl							2932	Tocris	2016_NPACT_03	-4.986213581	16		42	CP 465022 hydrochloride		4								10.19675579	42.52896587	-33.7316142	0.7	0.030883643	0.918366373								11.50579317				17.96336786	-24.56559801	15.76108901	14.50410006									SFHQKL5T5HDT	HYHNPUGUPISSQO		Alpha-1 antitrypsin	mzANoHMUqDKopQpcPb		Glutamate receptor ionotropic AMPA Antagonist			HCL			462.946	363678017	2932				0		7	58:27.0	0				105634	0 0 0 0 0 0 0	1	1	09:45.0								173770590	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	17.96336786	8.3228197	5.8294261	6.38091435	1.13951435	-6.63662247	-24.56559801																			SF2TH6WWB8H	SFHQKL5T5HDT	225959148
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00371096-01	Nluc100	7.307796065	-2.1	-123.0602526	-86.03049437	CNC1=C(C(O)=O)C2=C(OC(=N2)C[C@H]3O[C@@]4(CC[C@H]3C)O[C@@H]([C@H](C)C[C@H]4C)C(C)C(=O)C5=CC=C[NH]5)C=C1							1234	Tocris	2016_NPACT_01	-5.136213581	23		34	"A23187, free acid"		-2.1								4.051280628	96.27925371	-113.5602526	0.6	0.001346219	0.984638003								9.5			4.9	10.24875934	-86.03049437	-82.16913801	-83.48368496									KXCUUW5PD3CN	HIYAVKIYRIFSCZ		Alpha-1 antitrypsin	vELzEVKAwDUEthpcDV		regulation of acrosome reaction Activator						523.6206	363678028	1234				0		7	58:08.0	0				105634	0 0 0 0 0 0 0	1	1	57:44.0								173753034	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	7.96888568	10.24875934	0.36896024	-6.94237915	-34.08552294	-49.09733142	-86.03049437																			KXJ9QQS3TFC	KXCKPPDG5SWD	225956381
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00165778-03	Nluc100	4.849929308	2.2	29.89076705	37.10085228	[O-][N+](=O)C1=C(F)C=CC(=C1)NC(=S)NC(NC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3)C(Cl)(Cl)Cl							CGK733	Arking Pharma	2016_NPACT_04	-5.314264592	22		45	CGK733		2.2								5.363609802	31.44281631	37.39076705	3.929472986	0.00045691	0.991156386								7.5				37.10085228	5.65803597	63.24572263	63.8278608									Z4W8NF1SA21G	HLCDNLNLQNYZTK		Alpha-1 antitrypsin	mGccPVGeHisfrFVlJm		cell proliferation Inhibitor						555.836	363676641	905973-89-9				0		7	57:58.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173744151	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	8.62478909	7.30828422	6.96662533	8.73434018	5.65803597	11.50403095	37.10085228																			Z4PXZH9THBW	Z4W8NF1SA21G	225954481
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00165880-05	Nluc100	8.928547259	-2.2	-89.20295276	-75.7230499	C1CCC(CC1)NC2=C3N=C[NH]C3=NC(=N2)NC4=CC=C(C=C4)N5CCOCC5							Reversine	Arking Pharma	2016_NPACT_04	-5.049219198	10		41	Reversine		-2.2								5.543110329	83.29414238	-84.36765988	2.353116706	7.80E-05	0.996372622								4.835292881			10.5	7.57109248	-75.7230499	-42.96273782	-43.69759353									9GC3V8DFWYHZ	ZFLJHSQHILSNCM		Alpha-1 antitrypsin	SzobNQpaovhtwTIdTf		Adenosine A3 Antagonist						393.4854	363676647	656820-32-5	ADORA3			0		7	57:58.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173741785	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	6.24237678	7.57109248	3.41238729	5.85350201	1.74798757	-10.34116705	-75.7230499																			9G4ATM2V7QC	9GC3V8DFWYHZ	225954521
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00263136-04	Nluc100	0.08199482	1.1	149.416633	145.4677802	CCCCC1=NC2=CC(=CC=C2[N]1CCN(CC)CC)/C=C/C(=O)NO							SB-939	Arking Pharma	2016_NPACT_04	-7.086213581	22		25	Pracinostat		1.1								10.05279271	181.1441866	159.3795633	2.333173377	0.013504739	0.948429892								9.962930265			0.0586	189.7375753	8.59338869	465.8717489	462.2432832									J5SS1LH2ZTQG	JHDKZFFAIZKUCU		Alpha-1 antitrypsin	FPDMAhfpQTcTqzAzZH		HDAC Inhibitor						358.4778	363677222	929016-96-6 	HDAC1			0		7	57:59.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173744081	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	8.59338869	15.52092359	71.7658372	189.7375753	149.3909091	149.8752975	145.4677802																			J5BK4ZMXB9S	J5SS1LH2ZTQG	225954894
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00371149-01	Nluc100	16.36011753	-2.2	-89.10785786	-56.59751709	NCC(CNC1=C(I)C=NC(=N1)NC2=CC=CC(=C2)NC(=O)N3CCCC3)C(=O)C4=CC=CS4							BX795	Arking Pharma	2016_NPACT_04	-4.786213581	26		31	BX795		-2.2								3.81767056	77.93891566	-75.71091207	1.031	0.025588986	0.926575354								13.39694578			31.2	21.34139857	-56.59751709	8.407654936	7.788179783									P82DCQDBLWD9	TWLYYOIJHPCNEO		Alpha-1 antitrypsin	xopfKvAQxfBedctqIe		Serine/threonine-protein kinase TBK1 Inhibitor						591.468	363678063	702675-74-9	TBK1	29110		0		7	57:58.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173744886	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	21.34139857	20.02604465	10.68818352	-1.23591117	2.61700538	-13.9051928	-56.59751709																			P8AK2MWDDK2	P82DCQDBLWD9	225954570
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00356068-01	Nluc100	23.10928024	2.1	241.8179866	209.3684443	CC1=C(O)C=C(N)C(=C1)\N=N\C2=CC=C(C=C2)[S+]([O-])(=O)NC3=NC=CC=C3		>30	29.39	3.69148			HY-13959	MedChem Express	2016_NPACT_04	-4.636213581	2		29	MS 436		2.1								3.405975302	196.8234481	271.3415038	1.5094871	0.001722439	0.982562857								29.52351722			8.63	209.3684443	12.54499621	244.6810492	245.3107222									RR2JMDPR1CMH	INSJOJSKYRFXDL		Alpha-1 antitrypsin	mNFcZjUKLFaxEnuKwQ								383.424	363677792					0		7	57:58.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173740168	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	34.17936907	29.54072142	12.54499621	42.31631105	35.60601305	74.73875642	209.3684443																			RR7V6AJ9ZS2	RR2JMDPR1CMH	225954440
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00263639-02	Nluc100	10.01799479	2.1	304.3778123	259.4201715	CC(=O)NC1=CC=C(C=C1)C(=O)NC2=C(N)C=CC=C2		>30	<1	>40			CI-994	SGC	2016_NPACT_04	-4.999219198	10		33	Tacedinaline		2.1								5.928865273	263.0190429	306.6346427	2.04374246	1.21E-05	0.998575177								2.256830345			4.5	259.4201715	-3.59887144	227.0079246	224.9811959									7ZG3ZVF7ZDUP	VAZAPHZUAVEOMC		Alpha-1 antitrypsin	MoexkaMdFwPjfrvdCv		HDAC Inhibitor						269.2985	363677293	112522-64-2	HDAC1			0		7	57:59.0	0				105634	0 0 0 0 0 0 0	1	1	31:27.0								173741757	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	-3.59887144	2.74790806	0.04572528	7.36975964	8.22894309	54.37417988	259.4201715																			7ZLXL2H1Y3G	7ZG3ZVF7ZDUP	225955226
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00014925-10	Nluc100	9.19997017	-2.2	-50.57010719	-35.12764361	CC[C@@]1(O)C(=O)OC\C2=C1\C=C3/N(CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C34)C2=O							CT-TTCA	ChemieTek	2016_NPACT_01	-5.036213581	18		37	Topotecan hydrochloride		-2.2								4.875327765	44.16934858	-44.36163976	0.8	0.001766216	0.982347398								6.208467429				9.04170497	-35.12764361	-14.96938733	-14.92935756									ND1VZLURMY8N	UCFGDBYHRUNTLO		Alpha-1 antitrypsin	thUwepgPlWGOEvATRH		DNA Topoisomerase I Inhibitor						421.4458	363676437	123948-87-88	TOP1			0		7	58:08.0	0				105634	0 0 0 0 0 0 0	1	1	57:44.0								173751515	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	9.04170497	5.55947091	1.58831128	2.71001412	-4.77726175	-17.7379216	-35.12764361																			ND9GPZUYHM1	ND1VZLURMY8N	225956145
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00016048-03	Nluc100	0.036625741	-1.2	-40.16179397	-3.3492581	CC(=O)OC/1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)C4=CC=CC=C4)C5(O)CC(OC(=O)C(O)C(NC(=O)C6=CC=CC=C6)C7=CC=CC=C7)\C(=C1C5(C)C)C							CT-0502	ChemieTek	2016_NPACT_01	-7.436213581	11		7	Paclitaxel 		4								3.358875099	34.77881634	-28.16179397	0.7	0.004040349	0.988576586								12				7.5606547	-27.21816164	-66.97486666	-68.1925208									F6F8PLQJKN4A	RCINICONZNJXQF		Alpha-1 antitrypsin	AJPRGDHhKGHQWLPLQw		Tubulin depolymerization inhibitor						853.9061	363676472	33069-62-4				0		7	58:08.0	1				105634	0 0 0 0 0 0 1	1	1	57:44.0								173749149	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	7.5606547	-3.88327943	-10.91065251	-22.30526471	-25.35621616	-27.21816164	-3.3492581																			F6UH3AHN8ZF	F6F8PLQJKN4A	225956078
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00165833-13	Nluc100	0.517352342	1.1	216.0479233	207.3193908	NC1=C(NC(=O)C2=CC=C(CNC(=O)OCC3=CC=CN=C3)C=C2)C=CC=C1							CT-MS275	ChemieTek	2016_NPACT_01	-6.286213581	14		35	Entinostat		1.1								5.905875217	227.4051397	218.2567716	1.2221	0.001133735	0.985930655								2.208848305			0.192	227.3508038	-0.05433591	443.2384751	439.631548									9CWDQBBBJD9A	INVTYAOGFAGBOE		Alpha-1 antitrypsin	whTauCMcXIVKgISarD		HDAC Inhibitor						376.4085	363676644	209783-80-2	HDAC1			0		7	58:08.0	0				105634	0 0 0 0 0 0 0	1	1	57:44.0								173750269	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	13.56082601	-0.05433591	8.77942708	97.95721964	170.0012864	227.3508038	207.3193908																			9CP8KT7WZKW	9CWDQBBBJD9A	225956014
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00167488-14	Nluc100	8.199482045	-2.1	-103.1861477	-84.99362924	CNC(=O)C1=CC(=CC=N1)OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2							CT-SR001	ChemieTek	2016_NPACT_03	-5.086213581	28		41	Sorafenib		-2.1								5.501583105	94.13179347	-96.89273733	1.1341	0.000915061	0.987391791								6.293410326			8.68	9.13816423	-84.99362924	-57.85059356	-57.37977326									4DAR47Y95JGR	MLDQJTXFUGDVEO		Alpha-1 antitrypsin	aIqabmiCHLCgcCIwhj		VEGFR-1/2/3 Inhibitor						464.825	363676660	284461-73-0	FLT1			0		7	58:27.0	0				105634	0 0 0 0 0 0 0	1	1	09:45.0								173774216	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	-0.09703786	5.03509757	9.13816423	8.93693076	-12.30106269	-46.65282984	-84.99362924																			4D3V67KY79A	4DAR47Y95JGR	225959178
	1	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00167513-09	Active	14.58097009	-2.1	-103.7861251	-83.9525534	COC1=CC2=C(NC3=CC=C(Br)C=C3F)N=CN=C2C=C1OCC4CCN(C)CC4							CT-VD001	ChemieTek	2016_NPACT_03	-4.836213581	32		31	Vandetanib		-2.1								8.11309106	101.4353686	-92.62823459	2.047861706	0.001059035	0.986414325								11.15789055			15.8	17.4828152	-83.9525534	-4.34500574	-5.530923126									F9H7UFM8UY6Z	UHTHHESEBZOYNR		Alpha-1 antitrypsin	qCMEtpNCvEDaBoGHsV		EGFR Inhibitor						475.354	363676662	443913-73-3	EGFR			0		7	58:26.0	0				105634	0 0 0 0 0 0 0	1	1	09:45.0								173775364	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	17.4828152	11.69872989	3.77102678	9.54471702	12.5327718	-18.00942762	-83.9525534																			F9FV34NSJ3H	F9H7UFM8UY6Z	225958720
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00168085-13	Nluc100	0.819948205	1.1	113.5205105	125.4733247	ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1							CT-SAHA	ChemieTek	2016_NPACT_01	-6.086213581	15		8	Vorinostat (SAHA)		1.1								7.750176469	120.5651578	121.9600716	1.34431	0.000448039	0.991232621								8.439561047			0.625	125.4733247	4.90816684	241.6656517	242.5154549									3A6WF2F4D5BG	WAEXFXRVDQXREF		Alpha-1 antitrypsin	uTRJsHIWavbuDiJAMH		HDAC Inhibitor						264.3202	363676675	149647-78-9	HDAC1			0		7	58:07.0	0				105634	0 0 0 0 0 0 0	1	1	57:44.0								173750388	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	15.63527351	4.90816684	6.76903289	39.81714726	93.47240165	113.3486958	125.4733247																			3A4215RM566	3A6WF2F4D5BG	225955272
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00181016-08	Nluc100	20.59616769	2.2	97.61419376	77.30391315	CC1=C(C=C2C(=C1)C(C)(C)CCC2(C)C)C(=C)C3=CC=C(C=C3)C(O)=O							CT-BEX	ChemieTek	2016_NPACT_01	-4.686213581	2		9	Bexarotene		2.2								12.52998284	85.44074844	95.34999141	1.807947691	0.004041706	0.972869227								-2.264202348			21.7	77.30391315	-8.13683529	33.41591019	33.66550105									7HWH6ZBVJMRW	NAVMQTYZDKMPEU		Alpha-1 antitrypsin	tIxpPCXDxVQaYtABqM		Retinoid RXR Agonist						348.4779	363677079	153559-49-0	RXRA			0		7	58:07.0	0				105634	0 0 0 0 0 0 0	1	1	57:44.0								173746391	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	-4.73183595	6.19942261	-8.13683529	-5.38900621	3.48153263	14.6411702	77.30391315																			7HV8G4969PW	7HWH6ZBVJMRW	225955738
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00386401-02	Nluc100	14.58097009	2.2	84.62031679	64.66815359	C[N]1N=CC=C1NC2=NC=CC(=N2)C\3=C\C(=O)N(\C=C3)[C@H](CO)C4=CC(=C(Cl)C=C4)F							A13420	Adooq	2016_NPACT_03	-4.836213581	14		33	Ravoxertinib		2.2								5.023593623	78.61105055	78.31939297	1.4163171	0.010549528	0.954890344								-6.300923825			21.8	64.66815359	-13.94289696	23.34819124	21.28103373									9HMDC3VW2Z3N	RZUOCXOYPYGSKL		Alpha-1 antitrypsin	JzpykRdHSDZgBgQUXa		ERK1 Inhibitor						440.858	363680257	1453848-26-4	ERK			0		7	58:27.0	0				105634	0 0 0 0 0 0 0	1	1	09:45.0								173769918	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	4.92159574	-7.40998566	-8.9061152	-13.94289696	-0.25258492	22.54300304	64.66815359																			9HLNC45KM5M	9HMDC3VW2Z3N	225959373
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00183677-04	Nluc100	23.10928024	-2.2	-81.94604545	-77.01548066	COC1=CC(=C2C(=O)O[C@@H](C)C\C=C/C(=O)[C@@H](O)[C@@H](O)CC3OC3C2=C1)O							CT-HPTM	ChemieTek	2016_NPACT_01	-4.636213581	15		5	Hypothemycin		-2.2								3.681872285	89.72531338	-86.91857679	2.847271214	0.043067507	0.900980908								-4.972531338			25.7	12.70983272	-77.01548066	-53.70103227	-54.96960837									M86A34Y2Y8JT	SSNQAUBBJYCSMY		Alpha-1 antitrypsin	IdTIynyLTDhGWpCknv		Mek 1/2 Inhibitor						378.3732	363677097	76958-67-3	MAP2K1			0		7	58:07.0	0				105634	0 0 0 0 0 0 0	1	1	57:44.0								173750367	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	12.70983272	-6.00769125	-9.33235818	-16.82452785	-6.76271285	-10.38296062	-77.01548066																			M8UKSJKYZQ6	M86BK4SCMW8J	225955293
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00187911-06	Nluc100	12.99530327	-2.2	-52.85131652	-42.01607932	CCC[S+]([O-])(=O)NC1=CC=C(F)C(=C1F)C(=O)C2=C[NH]C3=NC=C(Cl)C=C23							CT-P4720	ChemieTek	2016_NPACT_03	-4.886213581	12		41	PLX-4720		-2.2								4.985423509	54.3202134	-46.35131652	1.967336206	0.005243141	0.968909361								6.5				12.30413408	-42.01607932	-1.020753413	-1.513684644									82R127WH73AN	JEUYKWKOFRCNHM		Alpha-1 antitrypsin	wCLQpmgLqxNwpnoyeY		Raf kinase B Inhibitor						413.826	363677115	918505-84-7	BRAF			0		7	58:26.0	0				105634	0 0 0 0 0 0 0	1	1	09:45.0								173769372	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	3.57747587	12.30413408	3.48095593	4.69146084	8.72580392	-11.71468176	-42.01607932																			82WFW3AV4HR	82R127WH73AN	225958573
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00188865-10	Nluc100	16.36011753	-2.2	-74.7481017	-55.75536037	C[N]1N=C2C=C(C=CC2=C1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C)C(=C4)[S+](N)([O-])=O							CT-PAZ	ChemieTek	2016_NPACT_03	-4.786213581	24		41	Pazopanib		-2.2								3.825298578	58.48973992	-73.59707569	0.9	0.003132239	0.976250501								1.151026008			37.7	2.73437955	-55.75536037	-43.09660411	-43.36957001									VAD1FZTYS37A	XPUJIFWTVXGLRJ		Alpha-1 antitrypsin	OTpnMAHfvQWIGfvVpd		VEGFR-1/2/3 Inhibitor			HCL			437.518	363677122	635702-64-6	FLT1			0		7	58:26.0	0				105634	0 0 0 0 0 0 0	1	1	09:45.0								173773005	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	2.73437955	0.29496773	0.96207502	0.5313806	-13.43240249	-22.51256289	-55.75536037																			VASCXJLU3KD	VAD1FZTYS37A	225958886
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00238453-07	Nluc100	3.662574094	-1.1	-92.08978724	-89.55833336	COC1=CC(=CC=C1NC2=NC(=C(Cl)C=N2)NC3=C(C=CC=C3)[S+]([O-])(=O)C(C)C)N4CCC(CC4)N5CCN(C)CC5							CT-TAE684	ChemieTek	2016_NPACT_03	-5.436213581	12		5	TAE-684		-1.1								5.276340465	96.47662786	-89.73745003	2.248116706	0.000234962	0.993676734								2.352337214			4.06	6.9182945	-89.55833336	-92.08744626	-93.15674994									GXB2DTLMCAC2	ZOYYVMFYDNXREZ		Alpha-1 antitrypsin	HeAoIlAxyVgFwTPTCs		ALK Inhibitor						614.202	363677133	761439-42-3	ALK			0		7	58:26.0	0				105634	0 0 0 0 0 0 0	1	1	09:45.0								173769127	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	6.9182945	-3.4755901	5.4875381	1.35659192	-14.47158305	-79.40419502	-89.55833336																			GXL1KRQXNUB	GXB2DTLMCAC2	225958617
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00241099-06	Nluc100	11.58207624	-2.2	-39.63595779	-30.94663149	CN1CCN(CCOC2=CC3=NC=NC(=C3C(=C2)OC4CCOCC4)NC5=C6OCOC6=CC=C5Cl)CC1							CT-A0530	ChemieTek	2016_NPACT_01	-4.936213581	6		5	Saracatinib		-2.2								5.451969937	32.08670219	-41.13595779	0.7	0.006719163	0.964586688								-1.5				1.1400707	-30.94663149	-39.76052564	-40.25937377									TX69WQR41ZXD	OUKYUETWWIPKQR		Alpha-1 antitrypsin	nkFeAZXDMjHfKPspmS		cSRC Inhibitor						542.026	363677135	379231-04-6	SRC			0		7	58:08.0	0				105634	0 0 0 0 0 0 0	1	1	57:44.0								173747595	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	-0.59935905	-4.68225941	1.1400707	-6.02604568	-10.96893155	-18.60479798	-30.94663149																			TXDMU41BFS6	TX69WQR41ZXD	225956022
	0	alpha1-atz-U2OS-UZ11B-NPACT	NCGC00242481-08	Nluc100	2.909286014	-1.2	-80.07971845	-75.94593481	NC(=O)NC1=C(SC(=C1)C2=CC(=CC=C2)F)C(=O)N[C@H]3CCCNC3							CT-A7762	ChemieTek	2016_NPACT_01	-5.536213581	26		37	AZD-7762		-1.2								5.745940406	86.12159412	-77.69187786	2.333173377	0.007246019	0.963095882								2.387840588			3.75	10.17565931	-75.94593481	-86.98020053	-86.76098276									WXC4K7LAYDKP	IAYGCINLNONXHY		Alpha-1 antitrypsin	BwcHeRLZbLEZIqsUWS		Chk1/2 Inhibitor						362.422	363677142	860352-01-8	CHEK1			0		7	58:08.0	0				105634	0 0 0 0 0 0 0	1	1	57:44.0								173753979	alpha1-atz-U2OS-UZ11B-NPACT	ADST	BRAISTEDJC	2.04296805	-11.84142767	6.97833419	10.17565931	-17.40527692	-72.89605063	-75.94593481																			WXGU7CXT1LC	WXC7D85L4MDA	225956486
